batch_index,train_step,train_steps,mini_batch_size,loss,entropy,kl,explained_var_old,explained_var_new,episode_len,data_buffer_size
9,14,62,32,5.983799,4.785383,0.000043,0.118833,0.123038,38,2000
9,15,62,32,6.098499,4.784088,0.000034,0.004387,-0.027086,38,2000
9,16,62,32,5.818995,4.784459,0.000015,0.255623,0.255901,38,2000
9,17,62,32,5.868794,4.784114,0.000029,0.245125,0.242526,38,2000
9,18,62,32,6.061802,4.783514,0.000019,-0.114646,-0.108652,38,2000
9,19,62,32,5.758471,4.783080,0.000025,0.193335,0.167479,38,2000
9,20,62,32,6.110856,4.781683,0.000010,-0.035760,-0.033020,38,2000
9,21,62,32,5.849004,4.782215,0.000010,0.238412,0.234389,38,2000
9,22,62,32,6.186332,4.781825,0.000012,-0.119586,-0.119811,38,2000
9,23,62,32,5.871372,4.781947,0.000072,0.016845,0.046504,38,2000
9,24,62,32,5.992141,4.782072,0.000015,0.014872,0.021524,38,2000
9,25,62,32,5.904515,4.782133,0.000037,0.173236,0.214881,38,2000
9,26,62,32,6.062371,4.782264,0.000020,-0.056818,-0.067731,38,2000
9,27,62,32,6.211568,4.782279,0.000019,-0.118803,-0.106314,38,2000
9,28,62,32,5.918674,4.781559,0.000019,0.139194,0.170349,38,2000
9,29,62,32,6.116609,4.782333,0.000025,-0.166494,-0.149054,38,2000
9,30,62,32,5.740384,4.781797,0.000042,0.276778,0.291587,38,2000
9,31,62,32,5.921323,4.780846,0.000023,0.070169,0.069601,38,2000
9,32,62,32,5.885680,4.780520,0.000017,0.198413,0.199791,38,2000
9,33,62,32,5.912111,4.779879,0.000048,0.097862,0.149985,38,2000
9,34,62,32,6.231236,4.780575,0.000033,-0.184940,-0.185404,38,2000
9,35,62,32,6.027806,4.779749,0.000035,0.136728,0.135471,38,2000
9,36,62,32,6.432119,4.780646,0.000027,-0.311430,-0.325205,38,2000
9,37,62,32,5.826233,4.780939,0.000066,0.245776,0.249544,38,2000
9,38,62,32,6.295090,4.780094,0.000037,-0.190372,-0.193427,38,2000
9,39,62,32,5.891635,4.780470,0.000036,0.088586,0.089731,38,2000
9,40,62,32,5.930784,4.781352,0.000031,0.186042,0.197346,38,2000
9,41,62,32,5.739018,4.780919,0.000035,0.433571,0.414463,38,2000
9,42,62,32,6.254342,4.781949,0.000705,-0.116184,-0.086953,38,2000
9,43,62,32,5.869604,4.780877,0.000085,-0.042891,-0.043682,38,2000
9,44,62,32,6.216174,4.781396,0.000218,-0.324407,-0.346798,38,2000
9,45,62,32,5.623384,4.781725,0.000117,0.246140,0.220258,38,2000
9,46,62,32,5.914177,4.781569,0.000139,0.046311,0.038053,38,2000
9,47,62,32,6.274740,4.781562,0.000070,-0.160232,-0.154238,38,2000
9,48,62,32,6.033378,4.782046,0.000035,-0.121435,-0.105255,38,2000
9,49,62,32,5.652709,4.782442,0.000041,0.086017,0.087011,38,2000
9,50,62,32,5.598144,4.782497,0.000075,0.012864,-0.005057,38,2000
9,51,62,32,5.976311,4.781828,0.000064,-0.028558,-0.012012,38,2000
9,52,62,32,5.670293,4.781107,0.000049,0.012943,0.033923,38,2000
9,53,62,32,5.932769,4.780443,0.000033,-0.093266,-0.046882,38,2000
9,54,62,32,5.679321,4.780205,0.000049,0.018993,0.054628,38,2000
9,55,62,32,5.890727,4.778933,0.000087,0.076820,0.122172,38,2000
9,56,62,32,5.937456,4.779465,0.000188,0.030177,0.083749,38,2000
9,57,62,32,5.684245,4.777762,0.000124,0.266644,0.315979,38,2000
9,58,62,32,5.776244,4.778416,0.000078,0.276699,0.292904,38,2000
9,59,62,32,6.062910,4.778591,0.000064,0.107707,0.090416,38,2000
9,60,62,32,5.826118,4.779814,0.000073,0.384419,0.400205,38,2000
9,61,62,32,5.591529,4.779129,0.000044,0.467303,0.470831,38,2000
10,0,62,32,5.390599,4.779370,0.000030,0.700959,0.710263,36,2000
10,1,62,32,5.665526,4.779886,0.000038,0.466668,0.468764,36,2000
10,2,62,32,5.750251,4.780010,0.000028,0.399179,0.398140,36,2000
10,3,62,32,5.791633,4.778634,0.000040,0.362205,0.360724,36,2000
10,4,62,32,5.510559,4.780376,0.000041,0.453240,0.453172,36,2000
10,5,62,32,5.552007,4.780114,0.000046,0.564270,0.565295,36,2000
10,6,62,32,5.396599,4.779393,0.000027,0.741126,0.743210,36,2000
10,7,62,32,5.907775,4.780056,0.000036,0.221103,0.219433,36,2000
10,8,62,32,5.535743,4.778065,0.000074,0.440572,0.440707,36,2000
10,9,62,32,5.567450,4.781383,0.000037,0.372144,0.371370,36,2000
10,10,62,32,6.006477,4.780349,0.000029,0.029048,0.026853,36,2000
10,11,62,32,5.278302,4.780560,0.000025,0.672695,0.673367,36,2000
10,12,62,32,5.383338,4.780306,0.000021,0.649003,0.649681,36,2000
10,13,62,32,5.483382,4.780698,0.000039,0.672087,0.672897,36,2000
10,14,62,32,5.396051,4.779395,0.000027,0.571237,0.571495,36,2000
10,15,62,32,5.352486,4.779999,0.000029,0.752257,0.753414,36,2000
10,16,62,32,5.579751,4.779122,0.000027,0.336041,0.335096,36,2000
10,17,62,32,5.695230,4.778175,0.000021,0.450820,0.450155,36,2000
10,18,62,32,5.484435,4.779675,0.000037,0.562110,0.562230,36,2000
10,19,62,32,5.694134,4.779586,0.000026,0.387245,0.386607,36,2000
10,20,62,32,5.431439,4.778635,0.000023,0.566357,0.566522,36,2000
10,21,62,32,5.642209,4.779857,0.000083,0.491258,0.490964,36,2000
10,22,62,32,5.680128,4.780557,0.000079,0.370459,0.369789,36,2000
10,23,62,32,5.583447,4.779078,0.000057,0.385389,0.384722,36,2000
10,24,62,32,5.070638,4.780132,0.000031,0.937166,0.938686,36,2000
10,25,62,32,5.819267,4.779895,0.000028,0.186287,0.184897,36,2000
10,26,62,32,5.420618,4.781174,0.000029,0.537304,0.537183,36,2000
10,27,62,32,5.374099,4.780234,0.000030,0.644666,0.644958,36,2000
10,28,62,32,5.528407,4.778869,0.000039,0.466414,0.466036,36,2000
10,29,62,32,5.333261,4.780108,0.000021,0.660274,0.660520,36,2000
10,30,62,32,5.737888,4.781099,0.000024,0.264083,0.263154,36,2000
10,31,62,32,5.243310,4.778289,0.000059,0.739251,0.739893,36,2000
10,32,62,32,5.777659,4.780960,0.000031,0.326523,0.325177,36,2000
10,33,62,32,5.591580,4.783519,0.000042,0.470669,0.470399,36,2000
10,34,62,32,6.006474,4.781343,0.000023,-0.023626,-0.025362,36,2000
10,35,62,32,5.876035,4.781922,0.000022,0.182044,0.180964,36,2000
10,36,62,32,5.293524,4.781908,0.000029,0.647841,0.647891,36,2000
10,37,62,32,5.659676,4.780201,0.000016,0.363822,0.363246,36,2000
10,38,62,32,5.755896,4.779906,0.000017,0.261852,0.261060,36,2000
10,39,62,32,5.555038,4.779483,0.000030,0.460460,0.460087,36,2000
10,40,62,32,5.618623,4.780028,0.000032,0.469983,0.469510,36,2000
10,41,62,32,5.472661,4.781178,0.000035,0.559336,0.559253,36,2000
10,42,62,32,5.896525,4.779057,0.000027,0.066812,0.065714,36,2000
10,43,62,32,5.432221,4.779412,0.000025,0.559150,0.559014,36,2000
10,44,62,32,5.918900,4.779034,0.000024,0.201416,0.200598,36,2000
10,45,62,32,5.258450,4.777577,0.000016,0.679978,0.679989,36,2000
10,46,62,32,5.361494,4.776575,0.000020,0.655523,0.655537,36,2000
10,47,62,32,5.516471,4.778303,0.000022,0.603636,0.603601,36,2000
10,48,62,32,5.523854,4.776519,0.000015,0.462462,0.462096,36,2000
10,49,62,32,5.753948,4.776137,0.000016,0.260202,0.259478,36,2000
10,50,62,32,5.262133,4.776777,0.000014,0.684123,0.684148,36,2000
10,51,62,32,5.350865,4.777848,0.000014,0.655363,0.655390,36,2000
10,52,62,32,5.491516,4.776198,0.000030,0.475859,0.475641,36,2000
10,53,62,32,5.567617,4.777213,0.000015,0.446289,0.445920,36,2000
10,54,62,32,5.478038,4.778179,0.000014,0.482686,0.482454,36,2000
10,55,62,32,5.509451,4.779645,0.000011,0.414752,0.414484,36,2000
10,56,62,32,5.595241,4.779272,0.000014,0.480232,0.480043,36,2000
10,57,62,32,5.655249,4.778670,0.000017,0.273998,0.273761,36,2000
10,58,62,32,5.194515,4.778923,0.000020,0.771932,0.772027,36,2000
10,59,62,32,5.515778,4.779620,0.000023,0.449161,0.449007,36,2000
10,60,62,32,5.458517,4.781883,0.000014,0.568870,0.568798,36,2000
10,61,62,32,5.965554,4.780905,0.000020,-0.003528,-0.004071,36,2000
